a,b,k,f_coefs,test_name,alg,time
1,1000,83,"[5, -1, 1, -5, -3, 3]",big b,4,6.0558319091796875e-05
1,100,84,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,84,"[5, -1, 1, -5, -3, 3]",normal,4,5.14984130859375e-05
1,1000,84,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011780261993408203
1,1000,84,"[5, -1, 1, -5, -3, 3]",big b,4,5.817413330078125e-05
1,100,85,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010395050048828125
1,100,85,"[5, -1, 1, -5, -3, 3]",normal,4,5.14984130859375e-05
1,1000,85,"[5, -1, 1, -5, -3, 3]",big b,3,0.005059480667114258
1,1000,85,"[5, -1, 1, -5, -3, 3]",big b,4,6.0558319091796875e-05
1,100,86,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001049041748046875
1,100,86,"[5, -1, 1, -5, -3, 3]",normal,4,5.221366882324219e-05
1,1000,86,"[5, -1, 1, -5, -3, 3]",big b,3,0.001481771469116211
1,1000,86,"[5, -1, 1, -5, -3, 3]",big b,4,7.104873657226562e-05
1,100,87,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,87,"[5, -1, 1, -5, -3, 3]",normal,4,5.3882598876953125e-05
1,1000,87,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011780261993408203
1,1000,87,"[5, -1, 1, -5, -3, 3]",big b,4,5.9604644775390625e-05
1,100,88,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,88,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011467933654785156
1,1000,88,"[5, -1, 1, -5, -3, 3]",big b,3,0.005046367645263672
1,1000,88,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015401840209960938
1,100,89,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001049041748046875
1,100,89,"[5, -1, 1, -5, -3, 3]",normal,4,5.340576171875e-05
1,1000,89,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011785030364990234
1,1000,89,"[5, -1, 1, -5, -3, 3]",big b,4,6.008148193359375e-05
1,100,90,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,90,"[5, -1, 1, -5, -3, 3]",normal,4,5.602836608886719e-05
1,1000,90,"[5, -1, 1, -5, -3, 3]",big b,3,0.002953767776489258
1,1000,90,"[5, -1, 1, -5, -3, 3]",big b,4,7.104873657226562e-05
1,100,91,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,91,"[5, -1, 1, -5, -3, 3]",normal,4,5.340576171875e-05
1,1000,91,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011782646179199219
1,1000,91,"[5, -1, 1, -5, -3, 3]",big b,4,5.984306335449219e-05
1,100,92,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,92,"[5, -1, 1, -5, -3, 3]",normal,4,5.340576171875e-05
1,1000,92,"[5, -1, 1, -5, -3, 3]",big b,3,0.003325939178466797
1,1000,92,"[5, -1, 1, -5, -3, 3]",big b,4,9.131431579589844e-05
1,100,93,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004260540008544922
1,100,93,"[5, -1, 1, -5, -3, 3]",normal,4,6.127357482910156e-05
1,1000,93,"[5, -1, 1, -5, -3, 3]",big b,3,0.0018773078918457031
1,1000,93,"[5, -1, 1, -5, -3, 3]",big b,4,9.298324584960938e-05
1,100,94,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010585784912109375
1,100,94,"[5, -1, 1, -5, -3, 3]",normal,4,5.3882598876953125e-05
1,1000,94,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011782646179199219
1,1000,94,"[5, -1, 1, -5, -3, 3]",big b,4,6.0558319091796875e-05
1,100,95,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,95,"[5, -1, 1, -5, -3, 3]",normal,4,5.3882598876953125e-05
1,1000,95,"[5, -1, 1, -5, -3, 3]",big b,3,0.0050411224365234375
1,1000,95,"[5, -1, 1, -5, -3, 3]",big b,4,6.389617919921875e-05
1,100,96,"[5, -1, 1, -5, -3, 3]",normal,3,0.00011801719665527344
1,100,96,"[5, -1, 1, -5, -3, 3]",normal,4,0.00016355514526367188
1,1000,96,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011875629425048828
1,1000,96,"[5, -1, 1, -5, -3, 3]",big b,4,6.29425048828125e-05
1,100,97,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,97,"[5, -1, 1, -5, -3, 3]",normal,4,5.340576171875e-05
1,1000,97,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013124942779541016
1,1000,97,"[5, -1, 1, -5, -3, 3]",big b,4,7.367134094238281e-05
1,100,98,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010514259338378906
1,100,98,"[5, -1, 1, -5, -3, 3]",normal,4,5.3882598876953125e-05
1,1000,98,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011785030364990234
1,1000,98,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001506805419921875
1,100,99,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,99,"[5, -1, 1, -5, -3, 3]",normal,4,5.507469177246094e-05
1,1000,99,"[5, -1, 1, -5, -3, 3]",big b,3,0.0031778812408447266
1,1000,99,"[5, -1, 1, -5, -3, 3]",big b,4,6.365776062011719e-05
1,100,100,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,100,"[5, -1, 1, -5, -3, 3]",normal,4,5.412101745605469e-05
1,1000,100,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013909339904785156
1,1000,100,"[5, -1, 1, -5, -3, 3]",big b,4,6.4849853515625e-05
1,100,101,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,101,"[5, -1, 1, -5, -3, 3]",normal,4,5.4836273193359375e-05
1,1000,101,"[5, -1, 1, -5, -3, 3]",big b,3,0.0031599998474121094
1,1000,101,"[5, -1, 1, -5, -3, 3]",big b,4,6.437301635742188e-05
1,100,102,"[5, -1, 1, -5, -3, 3]",normal,3,0.0002713203430175781
1,100,102,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001842975616455078
1,1000,102,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011785030364990234
1,1000,102,"[5, -1, 1, -5, -3, 3]",big b,4,6.4849853515625e-05
1,100,103,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,103,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001678466796875
1,1000,103,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011792182922363281
1,1000,103,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010132789611816406
1,100,104,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,104,"[5, -1, 1, -5, -3, 3]",normal,4,5.4836273193359375e-05
1,1000,104,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011801719665527344
1,1000,104,"[5, -1, 1, -5, -3, 3]",big b,4,6.222724914550781e-05
1,100,105,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,105,"[5, -1, 1, -5, -3, 3]",normal,4,5.4836273193359375e-05
1,1000,105,"[5, -1, 1, -5, -3, 3]",big b,3,0.0032906532287597656
1,1000,105,"[5, -1, 1, -5, -3, 3]",big b,4,9.107589721679688e-05
1,100,106,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010538101196289062
1,100,106,"[5, -1, 1, -5, -3, 3]",normal,4,6.723403930664062e-05
1,1000,106,"[5, -1, 1, -5, -3, 3]",big b,3,0.0023670196533203125
1,1000,106,"[5, -1, 1, -5, -3, 3]",big b,4,0.0002396106719970703
1,100,107,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,107,"[5, -1, 1, -5, -3, 3]",normal,4,5.793571472167969e-05
1,1000,107,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013740062713623047
1,1000,107,"[5, -1, 1, -5, -3, 3]",big b,4,7.867813110351562e-05
1,100,108,"[5, -1, 1, -5, -3, 3]",normal,3,0.00042319297790527344
1,100,108,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001773834228515625
1,1000,108,"[5, -1, 1, -5, -3, 3]",big b,3,0.0024156570434570312
1,1000,108,"[5, -1, 1, -5, -3, 3]",big b,4,6.866455078125e-05
1,100,109,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,109,"[5, -1, 1, -5, -3, 3]",normal,4,5.53131103515625e-05
1,1000,109,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011796951293945312
1,1000,109,"[5, -1, 1, -5, -3, 3]",big b,4,6.365776062011719e-05
1,100,110,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,110,"[5, -1, 1, -5, -3, 3]",normal,4,5.459785461425781e-05
1,1000,110,"[5, -1, 1, -5, -3, 3]",big b,3,0.00503849983215332
1,1000,110,"[5, -1, 1, -5, -3, 3]",big b,4,6.556510925292969e-05
1,100,111,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,111,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023651123046875
1,1000,111,"[5, -1, 1, -5, -3, 3]",big b,3,0.005115032196044922
1,1000,111,"[5, -1, 1, -5, -3, 3]",big b,4,7.724761962890625e-05
1,100,112,"[5, -1, 1, -5, -3, 3]",normal,3,0.00042557716369628906
1,100,112,"[5, -1, 1, -5, -3, 3]",normal,4,5.698204040527344e-05
1,1000,112,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011794567108154297
1,1000,112,"[5, -1, 1, -5, -3, 3]",big b,4,6.365776062011719e-05
1,100,113,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,113,"[5, -1, 1, -5, -3, 3]",normal,4,5.555152893066406e-05
1,1000,113,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011997222900390625
1,1000,113,"[5, -1, 1, -5, -3, 3]",big b,4,6.508827209472656e-05
1,100,114,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010395050048828125
1,100,114,"[5, -1, 1, -5, -3, 3]",normal,4,5.53131103515625e-05
1,1000,114,"[5, -1, 1, -5, -3, 3]",big b,3,0.003634929656982422
1,1000,114,"[5, -1, 1, -5, -3, 3]",big b,4,7.82012939453125e-05
1,100,115,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001049041748046875
1,100,115,"[5, -1, 1, -5, -3, 3]",normal,4,5.6743621826171875e-05
1,1000,115,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012013912200927734
1,1000,115,"[5, -1, 1, -5, -3, 3]",big b,4,7.033348083496094e-05
1,100,116,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010514259338378906
1,100,116,"[5, -1, 1, -5, -3, 3]",normal,4,5.626678466796875e-05
1,1000,116,"[5, -1, 1, -5, -3, 3]",big b,3,0.0017619132995605469
1,1000,116,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011944770812988281
1,100,117,"[5, -1, 1, -5, -3, 3]",normal,3,0.00021791458129882812
1,100,117,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002262592315673828
1,1000,117,"[5, -1, 1, -5, -3, 3]",big b,3,0.0025768280029296875
1,1000,117,"[5, -1, 1, -5, -3, 3]",big b,4,7.534027099609375e-05
1,100,118,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,118,"[5, -1, 1, -5, -3, 3]",normal,4,5.459785461425781e-05
1,1000,118,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012121200561523438
1,1000,118,"[5, -1, 1, -5, -3, 3]",big b,4,6.651878356933594e-05
1,100,119,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,119,"[5, -1, 1, -5, -3, 3]",normal,4,5.459785461425781e-05
1,1000,119,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011827945709228516
1,1000,119,"[5, -1, 1, -5, -3, 3]",big b,4,6.198883056640625e-05
1,100,120,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010371208190917969
1,100,120,"[5, -1, 1, -5, -3, 3]",normal,4,5.221366882324219e-05
1,1000,120,"[5, -1, 1, -5, -3, 3]",big b,3,0.001178741455078125
1,1000,120,"[5, -1, 1, -5, -3, 3]",big b,4,9.560585021972656e-05
1,100,121,"[5, -1, 1, -5, -3, 3]",normal,3,0.00022983551025390625
1,100,121,"[5, -1, 1, -5, -3, 3]",normal,4,9.584426879882812e-05
1,1000,121,"[5, -1, 1, -5, -3, 3]",big b,3,0.001190185546875
1,1000,121,"[5, -1, 1, -5, -3, 3]",big b,4,8.821487426757812e-05
1,100,122,"[5, -1, 1, -5, -3, 3]",normal,3,0.00042557716369628906
1,100,122,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001780986785888672
1,1000,122,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012104511260986328
1,1000,122,"[5, -1, 1, -5, -3, 3]",big b,4,8.7738037109375e-05
1,100,123,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004146099090576172
1,100,123,"[5, -1, 1, -5, -3, 3]",normal,4,7.987022399902344e-05
1,1000,123,"[5, -1, 1, -5, -3, 3]",big b,3,0.001196146011352539
1,1000,123,"[5, -1, 1, -5, -3, 3]",big b,4,8.702278137207031e-05
1,100,124,"[5, -1, 1, -5, -3, 3]",normal,3,0.00011610984802246094
1,100,124,"[5, -1, 1, -5, -3, 3]",normal,4,7.700920104980469e-05
1,1000,124,"[5, -1, 1, -5, -3, 3]",big b,3,0.002980947494506836
1,1000,124,"[5, -1, 1, -5, -3, 3]",big b,4,9.250640869140625e-05
1,100,125,"[5, -1, 1, -5, -3, 3]",normal,3,0.00012922286987304688
1,100,125,"[5, -1, 1, -5, -3, 3]",normal,4,8.153915405273438e-05
1,1000,125,"[5, -1, 1, -5, -3, 3]",big b,3,0.003477334976196289
1,1000,125,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001068115234375
1,100,126,"[5, -1, 1, -5, -3, 3]",normal,3,0.00032973289489746094
1,100,126,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010824203491210938
1,1000,126,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012061595916748047
1,1000,126,"[5, -1, 1, -5, -3, 3]",big b,4,9.250640869140625e-05
1,100,127,"[5, -1, 1, -5, -3, 3]",normal,3,0.00012826919555664062
1,100,127,"[5, -1, 1, -5, -3, 3]",normal,4,7.82012939453125e-05
1,1000,127,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012035369873046875
1,1000,127,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011801719665527344
1,100,128,"[5, -1, 1, -5, -3, 3]",normal,3,0.000118255615234375
1,100,128,"[5, -1, 1, -5, -3, 3]",normal,4,8.034706115722656e-05
1,1000,128,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012063980102539062
1,1000,128,"[5, -1, 1, -5, -3, 3]",big b,4,9.202957153320312e-05
1,100,129,"[5, -1, 1, -5, -3, 3]",normal,3,0.00012946128845214844
1,100,129,"[5, -1, 1, -5, -3, 3]",normal,4,7.724761962890625e-05
1,1000,129,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012049674987792969
1,1000,129,"[5, -1, 1, -5, -3, 3]",big b,4,9.179115295410156e-05
1,100,130,"[5, -1, 1, -5, -3, 3]",normal,3,0.0003266334533691406
1,100,130,"[5, -1, 1, -5, -3, 3]",normal,4,0.00017786026000976562
1,1000,130,"[5, -1, 1, -5, -3, 3]",big b,3,0.0017595291137695312
1,1000,130,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013494491577148438
1,100,131,"[5, -1, 1, -5, -3, 3]",normal,3,0.00019121170043945312
1,100,131,"[5, -1, 1, -5, -3, 3]",normal,4,6.771087646484375e-05
1,1000,131,"[5, -1, 1, -5, -3, 3]",big b,3,0.001195669174194336
1,1000,131,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011038780212402344
1,100,132,"[5, -1, 1, -5, -3, 3]",normal,3,0.0002231597900390625
1,100,132,"[5, -1, 1, -5, -3, 3]",normal,4,0.00023865699768066406
1,1000,132,"[5, -1, 1, -5, -3, 3]",big b,3,0.004372596740722656
1,1000,132,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011205673217773438
1,100,133,"[5, -1, 1, -5, -3, 3]",normal,3,0.00012421607971191406
1,100,133,"[5, -1, 1, -5, -3, 3]",normal,4,8.225440979003906e-05
1,1000,133,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011932849884033203
1,1000,133,"[5, -1, 1, -5, -3, 3]",big b,4,9.036064147949219e-05
1,100,134,"[5, -1, 1, -5, -3, 3]",normal,3,0.00011706352233886719
1,100,134,"[5, -1, 1, -5, -3, 3]",normal,4,7.987022399902344e-05
1,1000,134,"[5, -1, 1, -5, -3, 3]",big b,3,0.0025899410247802734
1,1000,134,"[5, -1, 1, -5, -3, 3]",big b,4,7.43865966796875e-05
1,100,135,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010514259338378906
1,100,135,"[5, -1, 1, -5, -3, 3]",normal,4,5.984306335449219e-05
1,1000,135,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011794567108154297
1,1000,135,"[5, -1, 1, -5, -3, 3]",big b,4,6.890296936035156e-05
1,100,136,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010371208190917969
1,100,136,"[5, -1, 1, -5, -3, 3]",normal,4,5.793571472167969e-05
1,1000,136,"[5, -1, 1, -5, -3, 3]",big b,3,0.0022852420806884766
1,1000,136,"[5, -1, 1, -5, -3, 3]",big b,4,8.034706115722656e-05
1,100,137,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010538101196289062
1,100,137,"[5, -1, 1, -5, -3, 3]",normal,4,6.031990051269531e-05
1,1000,137,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011832714080810547
1,1000,137,"[5, -1, 1, -5, -3, 3]",big b,4,6.890296936035156e-05
1,100,138,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,138,"[5, -1, 1, -5, -3, 3]",normal,4,6.29425048828125e-05
1,1000,138,"[5, -1, 1, -5, -3, 3]",big b,3,0.0035288333892822266
1,1000,138,"[5, -1, 1, -5, -3, 3]",big b,4,7.295608520507812e-05
1,100,139,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,139,"[5, -1, 1, -5, -3, 3]",normal,4,5.91278076171875e-05
1,1000,139,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011789798736572266
1,1000,139,"[5, -1, 1, -5, -3, 3]",big b,4,6.866455078125e-05
1,100,140,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,140,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001518726348876953
1,1000,140,"[5, -1, 1, -5, -3, 3]",big b,3,0.0040760040283203125
1,1000,140,"[5, -1, 1, -5, -3, 3]",big b,4,8.392333984375e-05
1,100,141,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,141,"[5, -1, 1, -5, -3, 3]",normal,4,5.7220458984375e-05
1,1000,141,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012466907501220703
1,1000,141,"[5, -1, 1, -5, -3, 3]",big b,4,7.653236389160156e-05
1,100,142,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010347366333007812
1,100,142,"[5, -1, 1, -5, -3, 3]",normal,4,5.602836608886719e-05
1,1000,142,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011734962463378906
1,1000,142,"[5, -1, 1, -5, -3, 3]",big b,4,7.081031799316406e-05
1,100,143,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001251697540283203
1,100,143,"[5, -1, 1, -5, -3, 3]",normal,4,6.556510925292969e-05
1,1000,143,"[5, -1, 1, -5, -3, 3]",big b,3,0.0014493465423583984
1,1000,143,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010371208190917969
1,100,144,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010585784912109375
1,100,144,"[5, -1, 1, -5, -3, 3]",normal,4,6.389617919921875e-05
1,1000,144,"[5, -1, 1, -5, -3, 3]",big b,3,0.001562356948852539
1,1000,144,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010752677917480469
1,100,145,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,145,"[5, -1, 1, -5, -3, 3]",normal,4,0.00019311904907226562
1,1000,145,"[5, -1, 1, -5, -3, 3]",big b,3,0.001672506332397461
1,1000,145,"[5, -1, 1, -5, -3, 3]",big b,4,7.295608520507812e-05
1,100,146,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,146,"[5, -1, 1, -5, -3, 3]",normal,4,6.031990051269531e-05
1,1000,146,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011875629425048828
1,1000,146,"[5, -1, 1, -5, -3, 3]",big b,4,7.033348083496094e-05
1,100,147,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010371208190917969
1,100,147,"[5, -1, 1, -5, -3, 3]",normal,4,5.888938903808594e-05
1,1000,147,"[5, -1, 1, -5, -3, 3]",big b,3,0.004789829254150391
1,1000,147,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025177001953125
1,100,148,"[5, -1, 1, -5, -3, 3]",normal,3,0.00014328956604003906
1,100,148,"[5, -1, 1, -5, -3, 3]",normal,4,6.461143493652344e-05
1,1000,148,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012145042419433594
1,1000,148,"[5, -1, 1, -5, -3, 3]",big b,4,7.486343383789062e-05
1,100,149,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,149,"[5, -1, 1, -5, -3, 3]",normal,4,5.984306335449219e-05
1,1000,149,"[5, -1, 1, -5, -3, 3]",big b,3,0.005053043365478516
1,1000,149,"[5, -1, 1, -5, -3, 3]",big b,4,7.319450378417969e-05
1,100,150,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010418891906738281
1,100,150,"[5, -1, 1, -5, -3, 3]",normal,4,0.00019431114196777344
1,1000,150,"[5, -1, 1, -5, -3, 3]",big b,3,0.001262664794921875
1,1000,150,"[5, -1, 1, -5, -3, 3]",big b,4,8.249282836914062e-05
1,100,151,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010395050048828125
1,100,151,"[5, -1, 1, -5, -3, 3]",normal,4,6.127357482910156e-05
1,1000,151,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011696815490722656
1,1000,151,"[5, -1, 1, -5, -3, 3]",big b,4,7.152557373046875e-05
1,100,152,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010371208190917969
1,100,152,"[5, -1, 1, -5, -3, 3]",normal,4,6.031990051269531e-05
1,1000,152,"[5, -1, 1, -5, -3, 3]",big b,3,0.00395965576171875
1,1000,152,"[5, -1, 1, -5, -3, 3]",big b,4,7.843971252441406e-05
1,100,153,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010371208190917969
1,100,153,"[5, -1, 1, -5, -3, 3]",normal,4,6.127357482910156e-05
1,1000,153,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011713504791259766
1,1000,153,"[5, -1, 1, -5, -3, 3]",big b,4,7.152557373046875e-05
1,100,154,"[5, -1, 1, -5, -3, 3]",normal,3,0.00023293495178222656
1,100,154,"[5, -1, 1, -5, -3, 3]",normal,4,6.318092346191406e-05
1,1000,154,"[5, -1, 1, -5, -3, 3]",big b,3,0.0034618377685546875
1,1000,154,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001068115234375
1,100,155,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,155,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013327598571777344
1,1000,155,"[5, -1, 1, -5, -3, 3]",big b,3,0.0015835762023925781
1,1000,155,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010991096496582031
1,100,156,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004241466522216797
1,100,156,"[5, -1, 1, -5, -3, 3]",normal,4,0.00020051002502441406
1,1000,156,"[5, -1, 1, -5, -3, 3]",big b,3,0.0023682117462158203
1,1000,156,"[5, -1, 1, -5, -3, 3]",big b,4,7.557868957519531e-05
1,100,157,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,157,"[5, -1, 1, -5, -3, 3]",normal,4,6.461143493652344e-05
1,1000,157,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011866092681884766
1,1000,157,"[5, -1, 1, -5, -3, 3]",big b,4,7.200241088867188e-05
1,100,158,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,158,"[5, -1, 1, -5, -3, 3]",normal,4,6.67572021484375e-05
1,1000,158,"[5, -1, 1, -5, -3, 3]",big b,3,0.004392147064208984
1,1000,158,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025653839111328125
1,100,159,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004241466522216797
1,100,159,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002067089080810547
1,1000,159,"[5, -1, 1, -5, -3, 3]",big b,3,0.001209259033203125
1,1000,159,"[5, -1, 1, -5, -3, 3]",big b,4,7.581710815429688e-05
1,100,160,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,160,"[5, -1, 1, -5, -3, 3]",normal,4,6.771087646484375e-05
1,1000,160,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012235641479492188
1,1000,160,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025010108947753906
1,100,161,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,161,"[5, -1, 1, -5, -3, 3]",normal,4,6.818771362304688e-05
1,1000,161,"[5, -1, 1, -5, -3, 3]",big b,3,0.0017232894897460938
1,1000,161,"[5, -1, 1, -5, -3, 3]",big b,4,7.534027099609375e-05
1,100,162,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010395050048828125
1,100,162,"[5, -1, 1, -5, -3, 3]",normal,4,6.842613220214844e-05
1,1000,162,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011713504791259766
1,1000,162,"[5, -1, 1, -5, -3, 3]",big b,4,7.343292236328125e-05
1,100,163,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004246234893798828
1,100,163,"[5, -1, 1, -5, -3, 3]",normal,4,6.794929504394531e-05
1,1000,163,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012116432189941406
1,1000,163,"[5, -1, 1, -5, -3, 3]",big b,4,7.581710815429688e-05
1,100,164,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010466575622558594
1,100,164,"[5, -1, 1, -5, -3, 3]",normal,4,6.794929504394531e-05
1,1000,164,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011706352233886719
1,1000,164,"[5, -1, 1, -5, -3, 3]",big b,4,7.390975952148438e-05
1,100,165,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,165,"[5, -1, 1, -5, -3, 3]",normal,4,6.842613220214844e-05
1,1000,165,"[5, -1, 1, -5, -3, 3]",big b,3,0.0026197433471679688
1,1000,165,"[5, -1, 1, -5, -3, 3]",big b,4,8.416175842285156e-05
1,100,166,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
1,100,166,"[5, -1, 1, -5, -3, 3]",normal,4,6.937980651855469e-05
1,1000,166,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011708736419677734
1,1000,166,"[5, -1, 1, -5, -3, 3]",big b,4,7.390975952148438e-05
1,100,167,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010442733764648438
